id,text,label,domain,source,date,url_sumber
tbh-2803775693,"[SALAH] Chemtrails di Langit Bekasi Dan Jawa Barat diklaim Sebagai Cuaca dan Penyakit Buatan Kesehatan
20/01/2026
Mafindo
Akun Instagram “infocibitung” pada Sabtu (17/01/2026) mengunggah video [arsip] dengan narasi sebagai berikut:
🚨TONTON SAMPAI HABIS DAN BACA SAMPAI HABIS 🚨
Cuaca Buatan dan “Sakit Buatan” kini bukan lagi sekadar rumor. Setelah beberapa hari terakhir dilaporkan melintasi berbagai Wilayah di Jawa Barat, pagi ini pukul 08:00 WIB, pesawat misterius tersebut kembali menampakkan diri di langit Bekasi, meninggalkan jejak putih panjang yang menutup cakrawala.
✈️? terpantau melintas rendah dan meninggalkan jejak putih panjang (chemtrails) yang tidak kunjung hilang. Fenomena ini diduga kuat bukan sekadar uap air biasa, melainkan penyemprotan bahan kimia berbahaya secara sengaja! ✈️⚠️
? Teror Berulang di Langit Jawa Barat
Warga di beberapa wilayah Jawa Barat melaporkan bahwa intensitas kemunculan pesawat ini semakin sering. Polanya selalu sama: pesawat melintas, meninggalkan jejak kimia (chemtrails), lalu disusul dengan hujan buatan yang membawa dampak buruk bagi kesehatan.
? Dampak Nyata: “Sakit Berjamaah”
Efek dari penyemprotan bahan kimia ini mulai memakan korban. Hujan yang turun bukan membawa berkah, melainkan membawa zat berbahaya yang merusak imun tubuh.
Laporan Gejala:
Mata Perih: Air hujan yang mengenai mata terasa sangat menyengat, seperti mengandung zat asam. Sakit Buatan: Lonjakan kasus batuk, pilek, radang tenggorokan, dan demam tinggi terjadi secara mendadak tepat setelah hujan turun. Kulit Gatal: Beberapa warga mengeluhkan iritasi kulit setelah terpapar rintik hujan.
? Banyak pihak menduga ini adalah aksi manipulasi cuaca jahat atau eksperimen biologi yang sengaja menargetkan populasi di wilayah padat penduduk seperti Jawa Barat. Bahan kimia yang disemprotkan diduga kuat mengandung zat yang memicu gangguan pernapasan massal.
“Bukan cuma sekali, belakangan ini sering banget lewat. Habis itu pasti orang serumah langsung pada tumbang kena batuk pilek,” ungkap salah satu warga Bekasi di media sosial.
Video tersebut menampilkan Dharma Pongrekun sebagai narasumber. Namun, klaim yang disampaikan dalam video tidak didukung oleh sumber resmi, data yang dapat diverifikasi, maupun bukti ilmiah yang kredibel. Nama Dharma Pongrekun beberapa kali menyampaikan pernyataan yang memuat untuk memperkuat narasi konspiratif, terutama soal kesehatan, pandemi, dan agenda global.
Hingga artikel ini tayang, unggahan tersebut telah diputar lebih dari 158 ribu kali, 236 interaksi komentar, 536 dibagikan ulang, dan 843 disimpan.
Sebelumnya informasi serupa pernah diulas oleh Tim Pemeriksa Fakta Mafindo dalam judul “[SALAH] Chemtrails Penyebar Virus Penyakit Muncul di Langit Pantura” tayang Senin, (19/07/2021).
Istilah chemtrail merupakan teori konspirasi yang mulai beredar sejak 1990-an dan hingga kini tidak pernah terbukti secara ilmiah. Fenomena garis putih di langit yang sering diklaim sebagai chemtrail sebenarnya adalah contrail (condensation trail), yaitu jejak kondensasi uap air yang membeku menjadi kristal es akibat perbedaan suhu dan ",0,kesehatan,turnbackhoax.id,2026-01-20,https://turnbackhoax.id/articles/31845-salah-chemtrails-di-langit-bekasi-dan-jawa-barat-diklaim-sebagai-cuaca-dan-penyakit-buatan
tbh-4256612574,"[SALAH] Kebutaan Disebabkan Penggunaan HP di Ruangan Gelap dan Diletakkan di Dekat Kepala Kesehatan
16/01/2026
Mafindo
Akun Instagram “pikology” pada Senin (12/01/2026) mengunggah video [arsip] seorang perempuan menceritakan bahwa ia mengalami gangguan penglihatan yang berujung pada kebutaan, yang menurut pengakuannya disebabkan oleh kebiasaan menggunakan ponsel di ruangan gelap serta meletakkannya terlalu dekat dengan kepala.
Hingga artikel ini tayang, unggahan tersebut telah ditonton sebanyak 612 ribu kali, 336 interaksi komentar, dan 1.113 dibagikan ulang.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) coba melakukan penelusuran atas informasi penyebab gangguan penglihatan yang terjadi akibat penggunaan ponsel di ruangan gelap. Hasilnya, ditemukan ulasan serupa yang ditulis pada website Alodokter.
Penggunaan handphone secara berlebihan dalam kondisi minim cahaya memang dapat menimbulkan gangguan kesehatan mata, seperti computer vision syndrome dengan gejala mata lelah, penglihatan kabur, mata merah, mata kering, hingga sakit kepala.
Selain itu, kebiasaan menatap layar ponsel sebelum tidur berisiko mempercepat degenerasi makula yang dapat menurunkan kualitas penglihatan, namun tidak menyebabkan kebutaan permanen. Mengutip dari artikel yang ditulis oleh Media Indoensia, resiko kebutaan permanen umumnya berkaitan dengan penyakit seperti glaukoma, diabetes, degenerasi makula berat, atau cedera fisik, bukan semata-mata akibat penggunaan handphone.
Salah

Sumber: 
https://archive.ph/BiuP8
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2026-01-16,https://turnbackhoax.id/articles/31719-salah-kebutaan-disebabkan-penggunaan-hp-di-ruangan-gelap-dan-diletakkan-di-dekat-kepala
tbh-4255876570,"[SALAH] Hasil Uji Laboratorium Sinkhole di Sumbar dengan pH Air 8,4 Kesehatan
13/01/2026
Mafindo
Akun TikTok “sumbar.60.detik” pada Jum’at (09/01/2026) mengunggah video [arsip] yang menyebutkan hasil uji laboratorium dari air yang diambil dari sinkhole yang terjadi di Sumatera Barat, dengan narasi sebagai berikut:
Hasil uji labor sumber air sinkhole di Situjuah Batua, 50 Kota, PH-airnya 8,4. Ini kategori air minum sehat. Air Zam-Zam saja PH-nya cuma 7,9-8,0. Air mineral kemasan merek² terkenal saja PH airnya cuma 7,6. Artinya, air yang muncul dari sinkhole ini adalah ""harta karun"". Berkah yang harus dikelola dam dimanfaatkan sebaik mungkin.#fypage #fypシ゚viral🖤tiktok #sumbarrancak #50kota #galodosumbar
Air Sinkhole Situjuah Batua: Harta Karun Minum Sehat
Temukan kelebihan air sinkhole Situjuah Batua dengan pH 8,4, lebih sehat dari Zam-Zam! Pelajari lebih lanjut tentang manfaatnya. #fypage #sumbarrancak #50kota
Keywords: Air sinkhole dengan pH 8,4, Air minum sehat di Sumatera Barat, Kelebihan air sinkhole Situjuah, Perbandingan pH air mineral, Manfaat air sinkhole untuk kesehatan, Harta karun air bersih, Air mineral terbaik di 50 Kota, Air sinkhole sebagai sumber mata air, Penelitian kualitas air di Situjuah, Air mineral dan pH
Hingga artikel ini tayang, unggahan tersebut telah diputar lebih dari 624 ribu kali, 3.824 suka, 791 interaksi komentar, dan 422 disimpan.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri keterangan tersebut dengan menggunakan kata kunci “hasil lab air sinkhole di Sumbar” pada pencarian Google. Hasil penelusuran ditemukan artikel yang diulas oleh Sumbakita.id yang tayang pada Minggu, (11/01/26).
Dalam keteranganya, Sekretaris Dinas Kesehatan Limapuluh Kota, Deni Hendra Suryadi, menyatakan air yang keluar dari lubang sinkhole di Jorong Tepi, Nagari Situjuah Batua, Kecamatan Situjuah Limo Nagari, mengandung bakteri Escherichia coli dan coliform berdasarkan hasil uji Labkesda Sumatera Barat pada 11 Januari 2026. Dengan temuan tersebut, air sinkhole dinyatakan tidak layak dikonsumsi langsung karena berisiko menyebabkan diare dan gangguan saluran pencernaan. Masyarakat diimbau tidak mempercayai klaim manfaat air sinkhole tanpa dasar ilmiah.
Klaim yang menyebutkan bahwa hasil uji laboratorium menunjukkan pH air sinkhole sebesar 8,4 sehingga dikategorikan sebagai air minum sehat bahkan dibandingkan dengan air Zamzam yang disebut memiliki pH 7,9 - 8,0 bukan informasi yang kredibel dan kurang tepat, karena tidak didukung hasil uji resmi serta mengabaikan temuan adanya bakteri berbahaya pada air tersebut.
Salah

Sumber: 
https://archive.ph/jr6QC
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2026-01-13,https://turnbackhoax.id/articles/31635-salah-hasil-uji-laboratorium-sinkhole-di-sumbar-dengan-ph-air-8-4
tbh-236316236,"[SALAH] Penerima Vaksin Covid-19 Wajib Menjalani Tes Penyumbatan Darah D-dimer Kesehatan
30/12/2025
Mafindo
Beredar unggahan video [arsip] dari akun Instagram “sastroimam” pada Jumat (5/12/2025) disertai narasi sebagai berikut:
“Yang sudah pernah vaksin covid diwajibkan menjalani tes nomor 5 untuk mengetahui apakah terdapat sumbatan di pembuluh darah. Nama tes tersebut adalah D-Dimer, yang disebut sebagai tes nomor 5 dan diwajibkan bagi bapak ibu yang sudah pernah vaksin covid. Hal ini dikaitkan dengan klaim adanya penelitian terbaru di Lancet yang menyebutkan bahwa 74 persen kasus meninggal mendadak disebabkan oleh vaksin covid. Disebutkan pula bahwa hal tersebut terjadi karena banyak sumbatan, di mana vaksin covid diklaim membuat darah menjadi kental dan menimbulkan daging di pembuluh darah sehingga menyebabkan kematian mendadak. Oleh karena itu, bapak ibu diwajibkan melakukan tes D-Dimer.”
Hingga Selasa (30/12/2025) unggahan telah mendapatkan 4.100 tanda suka dan menuai 500 komentar.
Disadur dari artikel Periksa Fakta tempo.co
Dosen Departemen Ilmu Penyakit Dalam Divisi Alergi-Imunologi Klinik Universitas Airlangga, dr Ari Baskoro, SpPD, K-AI, FINASIM, menjelaskan bahwa vaksin Covid-19, seperti vaksin lainnya, dapat menimbulkan kejadian ikutan pasca imunisasi (KIPI), mulai dari ringan hingga berat, meski kejadiannya sangat jarang.
Salah satu KIPI berat adalah pembekuan darah atau vaccine-induced immune thrombotic thrombocytopenia (VITT), namun kasus ini sangat langka dan umumnya tidak ditemukan pada vaksin berbasis mRNA seperti Pfizer dan Moderna. Secara global, insiden pembekuan darah akibat vaksin Covid-19 hanya sekitar dua hingga 15 kasus per satu juta vaksinasi.
Organisasi Kesehatan Dunia (WHO) dan CDC menegaskan bahwa manfaat vaksin jauh lebih besar dibanding risikonya. Karena itu, masyarakat yang telah divaksin, termasuk penerima AstraZeneca atau Johnson & Johnson, tidak perlu menjalani tes D-dimer secara rutin, sebab risiko penggumpalan darah hanya muncul dalam rentang 4–42 hari pasca-vaksinasi.
Terkait klaim bahwa jurnal Lancet mempublikasikan penelitian tentang 74 persen kematian mendadak akibat vaksin Covid-19, Ari menegaskan informasi tersebut tidak benar. Lancet justru menerbitkan berbagai studi yang menunjukkan efektivitas vaksin dalam mencegah dampak buruk Covid-19. Memang sempat beredar artikel preprint yang mengklaim hal tersebut, namun Lancet menariknya dalam waktu 24 jam karena metodologi penelitian tidak memadai dan belum melalui proses peer-review. Lancet menegaskan bahwa temuan dalam artikel preprint tidak boleh dijadikan dasar pengambilan keputusan klinis maupun kebijakan kesehatan.
Salah

Sumber: 
https://www.instagram.com/p/DR3wjZSEVBR/
https://archive.ph/wip/PfnN8
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-12-30,https://turnbackhoax.id/articles/31232-salah-penerima-vaksin-covid-19-wajib-menjalani-tes-penyumbatan-darah-d-dimer
tbh-530466313,"[SALAH] Wanita Meninggal Dunia Akibat Rabies Cakaran Kucing Kesehatan
29/12/2025
Mafindo
Akun Facebook “Diana Ancha” pada Minggu (21/12/2025) mengunggah foto [arsip] yang menampilkan seorang wanita berbaju kaos abu-abu terbaring dengan busa keluar dari mulutnya, kaki kanan diperban, sementara tangan dan kaki terikat.
Unggahan tersebut disertai narasi kronologi penyebab sakitnya wanita itu. Pengunggah mengklaim bahwa Wanita tersebut terkena rabies akibat cakaran kucing. Berikut narasi lengkapnya :
“.......Dokter menjelaskan dengan suara pelan tapi tegas:
rabies bisa menular dari kucing,dan ketika gejala sudah muncul,tidak ada obat yang bisa menyelamatkan Rina dirawat intensif. Keluarganya hanya bisa menunggu.Beberapa hari kemudian, Rina MD.Semua bermula dari satu cakaran kecil yang dianggap tidak penting.""

Per Senin (29/12/2025) unggahan tersebut telah disukai sebanyak 288 kali, menuai 373 komentar, dan dibagikan ulang 87 kali oleh pengguna Facebook lainnya.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) memeriksa foto pada unggahan tersebut dengan Google Lens. Penelusuran mengarah ke akun Facebook ""Wish Ko Lang"" yang mengunggah video dengan tagar #BehindTheScenes #WishKoLang:""Rabies"". Video tersebut serupa dengan unggahan akun facebook ""Diana Ancha"".
Wish ko lang merupakan serial TV Filipina yang dalam salah satu episodenya berjudul ""rabies"". Serial ini rencana akan tayang pada Januari 2026.
TurnBackHoax kemudian menelusuri resiko penularan rabies lewat cakaran kucing. Berdasarkan publikasi ipb.ac.id, dr. Trisni Untara Dewi (dosen Fakultas Kesehatan IPB University) menjelaskan bahwa cakaran kucing hanya dapat menularkan rabies jika luka terbuka terkena air liur hewan yang terinfeksi, bukan sekedar cakaran biasa.
Salah

Sumber: 
https://www.facebook.com/story.php?story_fbid=25267411862900317&id=100001745544342&rdid=uW2K1XAuC3z7NqiO#
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-12-29,https://turnbackhoax.id/articles/31183-salah-wanita-meninggal-dunia-akibat-rabies-cakaran-kucing
tbh-2094709496,"[SALAH] BPJS Kesehatan Ingin Ajukan Kenaikan Tarif 50% Kesehatan
01/12/2025
Mafindo
Beredar video [arsip] dari akun Facebook “Novy Iman” pada Kamis (23/10/2025) berisi narasi:
“BPJS INGIN AJUKAN KENAIKAN TARIF BAYAR BULANAN 50%”
Prof. Dr. Ali Ghufron Mukti selaku Direktur Utama Program Kesehatan BPJS,
Ajukan Penaikan Prabayar BPJS ke Presiden.
Pasalnya BPJS sangat2 di rugikan oleh Masyarakat
yang hanya ingin berobat gratis”
“Masyarakat: apa2an pak, kami saja tidak dilayani dengan baik ketika berobat
kami di simpan di teras rumah sakit,
bukan di rawat tapi dibiarkan begitu saja,
ada yang sampai meninggal dunia karna tidak dilayani.”
Per Kamis (1/12/2025), konten tersebut sudah ditonton lebih dari 1,5 juta kali, menuai sekitar 11.000-an tanda suka dan 3.700-an komentar, serta dibagikan ulang lebih dari 700 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan memasukkan kata kunci “BPJS ingin ajukan kenaikan tarif bayar bulanan 50%” ke mesin pencarian Google. Penelusuran teratas mengarah ke unggahan akun instagram resmi BPJS Kesehatan “bpjskesehatan_ri”, isinya meluruskan klaim tentang kenaikan tarif tersebut. Berikut informasinya:
“Hingga saat ini, tidak ada kenaikan iuran ataupun perubahan regulasi terkait penyesuaian iuran BPJS Kesehatan” tulis “bpjskesehatan_ri”, Senin (3/11/2025).
TurnBackHoax kemudian memasukkan kata kunci “Kenaikan Iuran BPJS Kesehatan Tahun 2026” di mesin pencarian Google. Hasil penelusuran mengarah ke pemberitaan cnbcindonesia.com berjudul “Purbaya Sebut Tak Naik, Cek Iuran BPJS Kesehatan Kelas 1,2,3 Terkini”.
Dalam berita yang tayang Senin (27/10/2025) itu diketahui bahwa Menteri Keuangan Purbaya Yudhi Sadewa memastikan tidak ada kenaikan iuran BPJS Kesehatan pada 2026. Peserta dengan kriteria tertentu bahkan mendapat pemutihan tunggakan, khususnya penerima bantuan iuran (PBI) yang sebelumnya memiliki tunggakan saat masih berstatus peserta mandiri.
Salah

Sumber: 
https://www.facebook.com/share/r/1AEzj2dZyb/
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-12-01,https://turnbackhoax.id/articles/30423-salah-bpjs-kesehatan-ingin-ajukan-kenaikan-tarif-50
tbh-3927401939,"[SALAH] Pap Smear, Mammogram, & Biopsi Disebut sebagai Penyebab Kanker pada Perempuan Kesehatan
01/12/2025
Mafindo
Akun Instagram ""shelowmitha.gwuissette"" pada Selasa (25/11/2025) mengunggah video [arsip] yang menampilkan seorang promotor kesehatan alternatif asal Australia, Barbara O'Neil saat memberikan edukasi tentang kesehatan.
Unggahan itu disertai dengan narasi :
""ternyata selama ini Kita Di Doctrin melakukan Hal Yg Merugikan Diri Kita sendiri Atas Name Demi Kesehatan..,😡Baca Caption 👇🏼 :
Dear Ladies, kita selalu ditakut-takuti suruh cek ini itu tiap tahun: Mammogram, Pap Smear, Biopsi. Katanya “deteksi dini menyelamatkan nyawa”.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menggunakan ChatGPT untuk menelusuri informasi terkait publikasi mengenai Barbara O’Neill.
Hasil penelusuran ditemukan artikel dari hccc.nsw.gov.au berjudul ""Public Statement and Statement of Decision in relation to Mrs Barbara O'Neill"" yang diunggah pada tahun 2019.
Dalam laporan tersebut, Komisi Pengaduan Perawatan Kesehatan NSW (HCCC) menyatakan bahwa Barbara O’Neill menyebarkan klaim kesehatan yang berbahaya, tidak berbasis bukti, serta memberikan nasihat di luar kompetensinya. Akibatnya, ia dijatuhi larangan permanen untuk memberikan layanan kesehatan apa pun
Africacheck.org juga menyatakan bahwa klaim O’Neill mengenai Pap smear, mammogram, dan biopsi sebagai penyebab kanker adalah hoaks. Pap smear terbukti aman dan penting untuk deteksi dini. Dr. Linda Rogers menyoroti bahwa skrining tetap harus dilakukan karena misinformasi semacam ini membahayakan masyarakat.
Salah

Sumber: 
https://www.instagram.com/reel/DRgSwLnkzLU/?igsh=dDk3dHhnbTkzaXVp
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-12-01,https://turnbackhoax.id/articles/30432-salah-pap-smear-mammogram-biopsi-disebut-sebagai-penyebab-kanker-pada-perempuan
tbh-1154211547,"[SALAH] Vaksin PCV Tingkatkan Risiko Pneumonia dan Kematian Kesehatan
19/11/2025
Mafindo
Pada Kamis (23/10/2025) akun Instagram “felix.zulhendri.phd” membagikan foto [arsip] beiris studi kohort Real World Effectiveness of Anti-Pneumococcal Vaccination Against Pneumonia in Adults (Catalonia, 2019). Ia menafsirkan data dua juta orang dewasa dalam studi itu sebagai bukti bahwa vaksin PCV meningkatkan risiko pneumonia dan kematian, serta mempertanyakan efektivitasnya pada anak.
Unggahan disertai narasi :
“Bukan cuma ga efektif. Tapi malahan naikin resiko kena pneumonia dan kemati@n”
Hingga Rabu (19/11/2025) unggahan telah mendapatkan 25.100 tanda suka dan 1.900 komentar.
Disadur dari artikel Cek Fakta tempo.co.
Setelah mewawancarai dokter dan meninjau jurnal kredibel, Tempo menyimpulkan bawa penelitian di Catalonia, Spanyol, memiliki kelemahan metodologis, sehingga hasilnya bias dan tidak berlaku untuk anak-anak.
Penelitian itu menggunakan studi kohort retrospektif—metode observasional yang membandingkan kelompok yang divaksin dan tidak divaksin dalam jangka waktu tertentu. Menurut dr. Ari Baskoro dari Universitas Airlangga, desain kohort bukan metode ideal untuk menilai efektivitas vaksin karena rentan bias, terutama bila karakteristik subyek sudah ditentukan dari awal. Dalam studi Catalonia, seluruh peserta berusia di atas 65 tahun dan terdapat ketimpangan besar jumlah antara penerima vaksin dan non-vaksin, sehingga kesimpulan mudah terdistorsi.
Ari menegaskan bahwa penelitian tersebut tidak pernah menyatakan vaksin menyebabkan pneumonia; justru ia menunjukkan bahwa individu dengan risiko tinggi adalah kelompok yang paling membutuhkan vaksinasi.
Untuk menilai efektivitas vaksin secara kuat, Ari menekankan perlunya randomized controlled trial (RCT) dan meta-analisis, karena kedua metode ini mampu meminimalkan bias. RCT mengandalkan randomisasi dan blinding untuk memastikan perbandingan kelompok lebih seimbang, sementara meta-analisis menyatukan data berbagai studi untuk menghasilkan bukti yang lebih presisi.
Dr. Adam Prabata menambahkan bahwa hasil studi Catalonia tidak bisa digeneralisasi untuk anak-anak karena sistem imun, respon antibodi, dan profil efek samping anak berbeda dari lansia. Ia merujuk sebuah systematic review dan meta-analisis di jurnal Vaccine: X yang menganalisis 25 studi tentang vaksin pneumonia pada anak. Hasilnya, vaksin terbukti sangat efektif mencegah penyakit pneumokokus invasif pada anak, dengan efektivitas meningkat seiring jumlah dosis: dari 66,8% (1 dosis) hingga 94,4% (primer + booster).
Selain itu, uji klinis oleh American Academy of Pediatrics pada 1.500 anak—1.000 menerima PCV20 dan 500 PCV13—menunjukkan bahwa vaksin pneumonia memiliki profil keamanan yang baik dan dapat ditoleransi dengan baik oleh anak-anak.
Salah

Sumber: 
https://www.instagram.com/p/DQJEQQRj4-O/?ig_rid=aac1819d-de22-4715-a604-0aeb60ba5c49&img_index=8	https://archive.ph/wip/r4W6y
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-11-19,https://turnbackhoax.id/articles/30195-salah-vaksin-pcv-tingkatkan-risiko-pneumonia-dan-kematian
tbh-4032454051,"[SALAH] Vaksin Tetanus Dibuat dari Daging Busuk Kesehatan
18/11/2025
Mafindo
Pada Selasa (11/11/2025) akun Facebook “Senja Kelana” membagikan foto [arsip] dengan narasi:
“VAKSIN TETANUS TERBUAT DARI ;
-DAGING BUSUK, JANTUNG [SAPI].
SARI PANKREAS, DARAH [SAPI]
-FORMALDEHIDA...-MERKURI...
-ALUMINIUM JUMLAH BANYAK.""
JENIS VAKSIN TETANUS:
(VAKSIN DT, VAKSIN TDAP/TD, VAKSIN DTAP, VAKSIN TDAP, VAKSIN TT)”
Hingga Selasa (18/11/2025) unggahan telah mendapatkan 366 tanda suka, 35 komentar dan telah dibagikan ulang 310 kali.
Disadur dari artikel Cek Fakta tirto.id.
Terdapat beberapa jenis vaksin tetanus—seperti Td, DTaP, Tdap, dan TT—yang seluruhnya menggunakan toksoid tetanus, yaitu toksin bakteri yang telah dinonaktifkan sehingga tidak berbahaya namun tetap mampu merangsang kekebalan. Vaksin-vaksin ini tidak mengandung bakteri hidup.
Pada vaksin Td (mis. TENIVAC), setiap dosis 0,5 mL berisi 5 Lf toksoid tetanus, 2 Lf toksoid difteri, 1,5 mg aluminium fosfat sebagai adjuvan, dan sisa formaldehida ≤5 µg. Vaksin Tdap (mis. Adacel) mengandung kombinasi toksoid tetanus dan difteri serta antigen pertusis aselular, dengan komponen tambahan seperti aluminium fosfat, jejak formaldehida, glutaraldehida, dan 2-fenoksietanol.
Toksoid tetanus dibuat dengan menumbuhkan bakteri Clostridium tetani, lalu menonaktifkan toksinnya menggunakan formaldehida, panas, atau radiasi. Setelah dimurnikan dan disterilkan, toksoid dikombinasikan dengan garam aluminium atau kalsium dan sering diformulasikan bersama antigen difteri dan pertusis.
Vaksinolog University of Auckland, Helen Petousis-Harris, menjelaskan pemakaian organ binatang busuk pada vaksin tetanus juga kurang tepat. ""(ini) kesalahan penafsiran yang bersifat inflamasi,"" ujarnya, mengutip AAP Factcheck. Istilah inflamasi dalam kutipan ini kemungkinan merujuk pada inflamatoris, yakni pernyataan yang bersifat menghasut atau memicu kekhawatiran.
Meskipun beberapa vaksin tetanus menggunakan media yang berasal dari produk hewani—termasuk jantung sapi—untuk menumbuhkan kultur bakteri awal, bahan-bahan tersebut dimurnikan, disterilkan, dan diuji secara ketat. ""Menyebutnya sebagai 'organ yang membusuk' tidaklah akurat,"" tambah dia.
Formaldehida dalam vaksin berfungsi menonaktifkan virus dan toksin dan jumlahnya sangat kecil—bahkan tubuh manusia secara alami mengandung formaldehida. Kandungan aluminium dalam vaksin juga aman dan telah diregulasi; jumlahnya lebih rendah dibandingkan yang terdapat pada ASI maupun susu formula.
Salah

Sumber: 
https://web.facebook.com/reel/1149705487280071	https://archive.ph/wip/lUDhF
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-11-18,https://turnbackhoax.id/articles/30130-salah-vaksin-tetanus-dibuat-dari-daging-busuk
tbh-3610204968,"[SALAH] Air Rebusan Ciplukan Bisa Mengatasi Stroke Kesehatan
10/11/2025
Mafindo
Pada Kamis (6/11/2025) akun Facebook “Dwi Brotowali” membagikan foto [arsip] dengan narasi:
“Jangan putus asa,yg sakit stroke atasi dengan minum rutin air rebusan dari tanaman ciplukan ini”
Hingga Senin (10/11/2025) unggahan telah mendapatkan 3.800 tanda suka, 270 komentar dan telah dibagikan ulang 1.000 kali.
Disadur dari artikel Cek Fakta tempo.co
Dokter spesialis saraf RSUD dr. Abdoer Rahem Situbondo, M. Reza Fathoni, Sp.N, menjelaskan bahwa masyarakat lebih sering mengonsumsi buah ciplukan dibanding daunnya. Buah ini mengandung karotenoid dan vitamin C yang bersifat antioksidan dan dapat membantu menjaga daya ingat, meski efeknya tidak terlalu besar.
Namun, belum ada bukti ilmiah yang menunjukkan efektivitas ciplukan baik buah maupun rebusan daunnya, dalam mengobati stroke.
“Untuk air rebusan daun, masih perlu penelitian lebih lanjut,” ujarnya kepada Tempo Jumat (31/10/2025).
Ciplukan boleh dikonsumsi sebagai makanan tambahan bergizi, tetapi tidak dapat menggantikan terapi medis. Pasien stroke tetap membutuhkan pengobatan dan rehabilitasi sesuai anjuran dokter.
Sebuah tinjauan dalam jurnal Antioxidants (2025) menyebut ciplukan atau Physalis anguata memiliki potensi farmakologis untuk gangguan saraf dan sindrom metabolik berkat senyawa physalins dan withanolides yang bersifat bioaktif. Penelitian di Nigeria juga menemukan bahwa ekstrak daun ciplukan memiliki kemampuan menangkap radikal bebas, meski pemanfaatannya sebagai obat masih memerlukan kajian mendalam.
Reza menegaskan, penyebab utama stroke antara lain hipertensi kolesterol tinggi dan diabetes. Pasien harus tetap mengonsumsi obat-obatan seperti pengontrol tekanan darah, obat diabetes atau pengencer darah secara rutin demi mencegah serangan ulang.
Selain obat, fisioterapi dalam enam bulan pertama sangat penting untuk memulihkan fungsi tubuh melalui proses neuroplastisitas, yaitu kemampuan otak memperbaiki jaringan yang rusak.
Salah

Sumber: 
https://web.facebook.com/permalink.php?story_fbid=pfbid031vBtRkKEsX24kSq3rhEckK4YSB5wLEumnXBjyRsXt9hHLaNTqzWpqJE42FpyiCurl&id=61554534443949	https://archive.ph/wip/jP8tN
Whatsapp Hotline: 0896-8006-0088
Kalimasada: 0859-2160-0500",0,kesehatan,turnbackhoax.id,2025-11-10,https://turnbackhoax.id/articles/29949-salah-air-rebusan-ciplukan-bisa-mengatasi-stroke
